,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
7537,Marseille_M,61,9,54.1%,0.48,42 173
7537,Dodgy_Nick,61,9,54.1%,0.38,34 160
7537,Tattoo0410,329,1,54.1%,0.52,45 849
7549,Klein_Bottle,220,1,54.09%,0.51,41 914
7549,Le_Mofoman,159,5,54.09%,0.67,42 673
7551,deadknau5,98,5,54.08%,0.76,38 541
7551,Good_Coffee,98,7,54.08%,0.52,48 737
7551,biggestpotato,233,1,54.08%,0.48,28 834
7551,Takarazuka,98,8,54.08%,0.61,31 169
7555,Killer128,135,6,54.07%,0.85,64 349
7555,midnightegger,135,6,54.07%,0.76,49 882
7555,PeaceLoveEtc,209,4,54.07%,0.74,51 856
7558,Bunkerbomber,37,9,54.05%,0.78,55 362
7558,Frostie212,37,10,54.05%,0.73,29 405
7558,hale20,37,9,54.05%,0.59,38 519
7558,Fliegerhammer,37,10,54.05%,0.76,49 033
7558,Snarge,37,8,54.05%,1.19,76 103
7558,PeachOut,37,10,54.05%,0.7,36 569
7558,sjake09,37,10,54.05%,0.65,40 541
7558,DeathFromAbove31,37,10,54.05%,0.68,51 303
7558,BlueNoseDevil,111,6,54.05%,0.7,51 838
7558,tht00,37,9,54.05%,1.19,65 366
7558,jakks20,74,8,54.05%,0.66,31 688
7558,sanyok2142,37,9,54.05%,0.65,40 125
7558,evilgr33n,148,5,54.05%,0.69,48 827
7558,BSmall93,37,10,54.05%,1.11,51 221
7558,RonJamesDio,37,9,54.05%,0.7,59 189
7558,huxiaochen,37,10,54.05%,0.76,58 515
7558,Hjorje,37,10,54.05%,0.35,32 192
7558,bakababy,37,10,54.05%,0.46,52 644
7558,Nogizaka0046,74,8,54.05%,0.7,53 194
7558,Cyphre99,37,10,54.05%,0.73,56 043
7558,Exathiel,37,8,54.05%,1.0,70 747
7558,infinitejester436,74,9,54.05%,0.68,42 346
7558,Pigeon_Amatsukaze,37,8,54.05%,0.89,80 661
7558,AN__17,37,10,54.05%,0.76,69 183
7558,Pen412,37,10,54.05%,0.7,60 141
7558,tagier44,37,10,54.05%,0.43,35 201
7558,Big_Papi_Manduco,74,7,54.05%,0.64,47 924
7558,vmat1,37,10,54.05%,0.43,47 255
7558,AquaBoomer,37,9,54.05%,0.73,46 402
7558,tonythehun,37,10,54.05%,0.32,34 591
7558,Jamesjoseph67,37,10,54.05%,0.32,33 461
7558,dalanyu,37,10,54.05%,0.54,44 443
7558,SamwiseG14,37,9,54.05%,0.54,48 739
7558,FliipFlop,74,8,54.05%,0.53,43 213
7592,Mark_Pizazz,161,5,54.04%,0.74,58 015
7593,VonKoenig,124,7,54.03%,0.6,56 581
7593,rollthehardsix,124,5,54.03%,0.44,20 586
7593,Senzubean,124,1,54.03%,0.74,59 675
7593,Lobonegro1992,124,8,54.03%,0.73,55 688
7593,Fubuki_SuKi,211,1,54.03%,0.64,57 249
7598,Thanquol,87,7,54.02%,0.72,46 517
7598,GDK48,87,9,54.02%,0.44,44 265
7598,savo42_1,87,8,54.02%,0.45,47 072
7598,Vicite,87,8,54.02%,0.67,40 616
7602,__SeaS_Warrior__,137,5,54.01%,0.74,48 947
7602,Frozenwaffles27,187,3,54.01%,0.86,69 905
7602,KalenvS,137,5,54.01%,0.85,53 273
7605,ShakaOne,100,9,54%,0.83,57 832
7605,bombnbeck,50,9,54%,0.7,61 576
7605,Rain_Maker13,100,4,54%,0.88,55 906
7605,ItsAGameThing,200,1,54%,0.81,60 491
7605,Daedalus_81,200,1,54%,0.68,36 994
7605,EduardoA1963,50,9,54%,0.74,40 429
7605,Obninsk,150,6,54%,0.69,42 402
7605,_BATMAN______,50,9,54%,0.6,51 719
7605,Lord_Kursk,50,10,54%,0.52,28 130
7605,Cuirco2112,50,10,54%,0.78,61 740
7605,Reynard32,50,10,54%,0.46,29 606
7605,lee61lee,50,10,54%,0.5,36 810
7605,r1n2t3,100,7,54%,0.53,43 197
7605,Greefin,100,7,54%,0.56,33 802
7605,SpeedRChaser,50,9,54%,0.94,85 826
7605,Constantino86,100,5,54%,0.92,61 680
7605,Zuut,50,8,54%,0.64,47 103
7605,Glock19_2020,50,9,54%,0.84,63 789
7605,Borats_Sexy_Time,50,8,54%,0.4,37 900
7624,Alt_Barroso,163,5,53.99%,0.66,59 144
7624,Gryphen_Ghost,276,1,53.99%,0.96,60 176
7626,AAsuper80,113,5,53.98%,0.85,61 712
7626,A_steaming_pile_of_ship,226,1,53.98%,0.65,38 091
7626,BoomSticksMyU,113,5,53.98%,0.72,55 477
7626,Badace101,113,7,53.98%,0.52,50 186
7626,IceMan733,176,3,53.98%,0.74,58 344
7631,wizardkl,63,6,53.97%,0.92,56 793
7631,U_S_S_Tennessee,189,3,53.97%,0.78,50 611
7631,Flying_butt_pliers,63,8,53.97%,0.97,54 996
7631,kLUTCHXSHADOW115,63,8,53.97%,0.89,52 479
7631,J_HUNTINGTON,126,6,53.97%,0.5,46 938
7631,Stealth_Assasin,126,5,53.97%,0.57,55 359
7631,zakkmylde,126,6,53.97%,0.83,33 073
7631,theJoker117,189,1,53.97%,0.8,41 651
7631,ARMADILLO_FUEGO,63,9,53.97%,0.56,40 888
7631,Captain_Foxy,63,7,53.97%,1.25,73 999
7631,Kzdsufhaodfd,126,6,53.97%,0.99,70 254
7631,jcs5,63,9,53.97%,0.52,54 280
7643,_MarkMaynard_,328,1,53.96%,0.69,48 611
7643,ehrie,202,1,53.96%,0.63,52 864
7643,TheHurricane99,139,5,53.96%,0.65,62 226
7646,hombre_tatoso,76,7,53.95%,0.89,69 321
7646,sicwiitit,76,8,53.95%,0.93,50 451
7646,mattlco,76,6,53.95%,0.7,64 249
7646,Gibben,152,5,53.95%,0.94,47 255
7646,alex_cheu,76,7,53.95%,0.91,70 729
7651,Spiderlife77,165,1,53.94%,0.87,57 708
7652,Sazuk_BIG_SHOT,369,1,53.93%,0.7,56 594
7652,Izamu,178,5,53.93%,0.58,53 769
7652,MadGnu2,89,8,53.93%,0.63,48 540
7655,donkandkn,102,6,53.92%,0.82,51 128
7655,YuieShiho,102,6,53.92%,0.61,49 664
7655,CaptSwitz,102,8,53.92%,0.67,53 540
7655,BoyNextDoor_VAN,102,8,53.92%,0.46,43 027
7659,rollincoal2016,115,6,53.91%,0.63,40 476
7659,ironbrigade85,128,5,53.91%,0.98,53 642
7659,CV777,128,4,53.91%,0.73,66 579
7659,Apocalipsis_zombie,115,7,53.91%,0.8,56 674
7659,WWSASDXC,115,6,53.91%,0.83,54 990
7664,TwinCitieZ,141,6,53.9%,0.71,58 688
7664,NameIvan,154,6,53.9%,0.64,48 467
7664,AndresGelves,154,5,53.9%,0.76,47 955
7667,BliNkingg,193,1,53.89%,0.93,77 104
7668,FierceTomato,206,5,53.88%,0.79,61 203
7669,Evensen,39,10,53.85%,0.46,28 209
7669,TeHsH33p,26,10,53.85%,0.62,58 491
7669,SFR_MAINE,65,8,53.85%,1.05,72 933
7669,TenaciousTanaka,78,7,53.85%,0.69,60 861
7669,clubinator89,39,10,53.85%,0.38,44 423
7669,dudlie,39,10,53.85%,0.51,45 342
7669,Solitary_Ace,39,9,53.85%,0.74,56 376
7669,Attack_Dog_Corgi,26,10,53.85%,0.81,56 313
7669,ablivian,26,11,53.85%,0.69,34 779
7669,LosLecrosis,26,10,53.85%,0.92,58 684
7669,countdra,26,10,53.85%,0.31,33 185
7669,HoldMyBeer___,156,4,53.85%,0.65,43 923
7669,Starwolf_001,39,10,53.85%,1.15,62 116
7669,Bluefox01,52,8,53.85%,0.92,56 317
7669,Erebthoron,65,8,53.85%,0.72,57 187
7669,KSN,169,5,53.85%,0.67,51 736
7669,Yippiehippie05,65,8,53.85%,0.97,72 965
7669,HMGKPred,117,6,53.85%,0.75,57 607
