,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
10906,giwan,161,9,50.31%,0.66,52 096
10906,Sebas_Thunderstruck,483,4,50.31%,0.48,34 356
10906,mrmdrogers,163,10,50.31%,0.3,38 388
10909,khobra,167,9,50.3%,0.56,57 186
10909,Ardalitors38,334,6,50.3%,0.67,60 731
10909,SoulxEater,167,8,50.3%,0.53,39 124
10909,WesternCommando,167,5,50.3%,0.87,52 129
10909,target_destroyed,165,6,50.3%,0.85,57 348
10909,TheWhiteMoon,330,1,50.3%,0.77,58 585
10915,Redfro,173,5,50.29%,0.75,42 392
10915,Willyums77,173,8,50.29%,0.4,47 169
10917,teodorouser,181,8,50.28%,0.59,44 546
10917,F1reslay3r,181,8,50.28%,0.62,48 881
10919,Captain_G,185,6,50.27%,0.52,36 147
10919,alphate,187,6,50.27%,0.57,41 684
10919,Carbondeoxid,366,5,50.27%,0.67,64 591
10919,kimchi_my_life,185,8,50.27%,0.77,53 834
10923,seoatsea,191,7,50.26%,0.46,25 003
10923,Coppinger_the_Cruel,189,5,50.26%,0.58,33 540
10925,cmallmann78,199,8,50.25%,0.6,48 457
10925,Mr_Wacko,197,5,50.25%,0.83,42 243
10927,PANTHER75L70,205,4,50.24%,0.89,69 013
10927,Jaaag,205,5,50.24%,0.74,33 196
10929,USSTarheel23,223,6,50.22%,0.83,48 597
10929,EarthMLP,456,3,50.22%,0.65,62 118
10929,StygianXLII,227,5,50.22%,0.98,59 826
10929,Kapha2,229,6,50.22%,1.0,63 298
10933,holloway_55,239,4,50.21%,0.62,49 218
10933,sky_854,235,5,50.21%,0.47,37 944
10935,jerjet,259,6,50.19%,0.47,35 259
10935,SinkingOwl,265,1,50.19%,0.7,41 192
10935,jedirobus,269,5,50.19%,0.79,50 987
10938,Acherona,279,1,50.18%,0.67,34 933
10938,Alessandro8_8,273,5,50.18%,0.63,51 017
10940,WILFREDO_YSS,303,3,50.17%,0.65,43 621
10941,CMT_AMM,311,6,50.16%,0.58,49 515
10942,criles9,353,6,50.14%,0.52,37 243
10943,Sir_SinksALot_,387,4,50.13%,0.59,39 200
10944,Spumma,467,2,50.11%,0.6,32 553
10944,Naike97RN,471,4,50.11%,0.76,51 388
10946,kvarium,28,11,50%,0.46,51 604
10946,Kiffetastic,14,12,50%,0.64,56 242
10946,Daggaroth,32,10,50%,0.5,45 227
10946,Force1337,20,10,50%,1.1,61 239
10946,THEYCHANGEDMYRUDENAMEONO,16,10,50%,0.81,63 452
10946,KOMETA,16,14,50%,0.12,13 605
10946,kkpaulo,34,10,50%,0.71,66 751
10946,tidytanks,20,11,50%,0.7,45 528
10946,_TYMAN_,16,13,50%,0.38,50 064
10946,Deebo,26,10,50%,0.65,47 746
10946,Dienekes00,24,12,50%,0.5,40 387
10946,GPiX,34,11,50%,0.53,48 943
10946,danredda1616,20,11,50%,0.8,78 296
10946,aungsithu,40,11,50%,0.68,31 037
10946,Kanly,20,10,50%,0.35,29 412
10946,merlin1223,172,9,50%,0.5,44 450
10946,repcommando377,26,10,50%,0.81,81 395
10946,stork11,138,8,50%,0.54,46 363
10946,MegadethLAH,88,7,50%,0.58,38 253
10946,NotRob,114,7,50%,0.63,45 757
10946,godadone,26,10,50%,0.58,51 625
10946,DemonMaster,32,10,50%,0.69,45 383
10946,NekahNet,82,10,50%,1.06,76 568
10946,Husky34,20,11,50%,0.25,28 773
10946,berthakey,30,11,50%,0.37,37 277
10946,NZ_Digger,26,11,50%,0.65,68 288
10946,Fozzie73,14,11,50%,0.57,50 483
10946,Valtiel_,28,10,50%,0.89,58 887
10946,tcain,72,9,50%,0.68,44 242
10946,Devilhunter50,26,10,50%,0.73,57 716
10946,RedReiter,14,11,50%,0.57,43 151
10946,darkghostbuster,42,10,50%,0.52,60 319
10946,gas_nebula,24,10,50%,0.38,37 808
10946,DurableGunny,34,10,50%,0.5,65 667
10946,Argus7852,24,11,50%,0.67,42 830
10946,TapTwo,16,11,50%,1.31,82 087
10946,Darth_Burgueis_The_Wise,16,11,50%,0.75,64 169
10946,majedi,24,10,50%,0.88,67 225
10946,Jervis,16,11,50%,0.38,46 224
10946,Birddog09,58,10,50%,0.62,39 453
10946,DaWoulfe,26,10,50%,0.38,17 678
10946,Gary007,36,11,50%,0.72,49 079
10946,JakeSpeed66,24,10,50%,0.92,34 094
10946,timb0860,84,8,50%,0.6,38 207
10946,basketball97,32,10,50%,0.97,67 506
10946,Hoot00,20,10,50%,0.8,55 914
10946,Apokalyptic,16,12,50%,0.62,41 449
10946,R3DR8r,14,12,50%,0.64,63 969
10946,Diego98,50,9,50%,0.58,46 223
10946,Hampster_Tamer,88,9,50%,0.64,48 264
10946,reconmarine1991,18,12,50%,1.0,66 410
10946,Rikus,72,8,50%,0.79,44 661
10946,HalGameGuru,156,8,50%,0.49,40 983
10946,Nordius,16,13,50%,0.88,73 464
10946,Fog_Cruiser_Exeter,82,10,50%,0.56,42 602
10946,Dellarick,14,11,50%,0.71,25 263
10946,Supafly79,28,10,50%,0.46,48 575
10946,SgtSqueegee,22,10,50%,0.55,57 839
10946,MYRLIN69,20,11,50%,0.35,37 506
10946,PhantomTBC,78,8,50%,0.45,35 649
10946,Christopherallen,26,10,50%,0.54,51 546
10946,GrumpyPolak,22,10,50%,0.59,66 457
10946,SGT_3_FES,16,12,50%,0.88,39 045
10946,mdipre,130,8,50%,0.88,70 819
10946,Thick_Fatty_Bacon,26,10,50%,0.77,49 944
10946,Okeepa,36,10,50%,0.44,48 088
10946,Shadowslayer81,28,11,50%,0.82,47 492
10946,StonewallTank,38,11,50%,0.47,36 087
10946,Banshee62A,24,11,50%,0.58,46 609
10946,chechareo,56,8,50%,0.84,60 707
10946,RollTide31,200,7,50%,0.44,34 775
10946,Crashbandit9,20,11,50%,0.65,45 962
10946,soopa,34,11,50%,0.68,51 765
10946,Bizowich,34,12,50%,0.71,39 061
10946,Madman9607,18,11,50%,0.67,49 166
10946,Incenerator,26,11,50%,0.54,38 809
10946,trev43545,94,12,50%,0.54,36 875
10946,US_AFKY,16,14,50%,0.25,15 987
10946,cincinnaticj7,76,9,50%,0.39,30 337
10946,shaselbob,36,10,50%,0.97,73 138
10946,Patton119,18,12,50%,0.22,37 050
10946,Lethal_Weapon_X,30,10,50%,0.93,48 169
10946,NuiNiuhiNui,86,9,50%,0.33,22 772
10946,SpartanCannon,46,10,50%,0.57,38 721
10946,BIGSHaW,22,10,50%,0.5,41 585
10946,BrownMilk,14,10,50%,1.14,80 187
10946,jjlove73,32,10,50%,0.47,53 345
10946,WOPMasterG,18,9,50%,0.94,67 248
10946,marklin100,38,9,50%,0.5,42 204
10946,Fink117,32,10,50%,0.81,71 433
10946,C_D,80,9,50%,0.66,52 488
10946,Karsh,54,10,50%,0.76,74 841
10946,MafiaMatt,56,10,50%,0.59,53 152
10946,CaveHombre,34,9,50%,0.79,56 363
10946,biddypapa,22,12,50%,1.05,77 882
10946,Mugwei,48,10,50%,0.88,67 717
10946,Scarheart,16,10,50%,0.5,30 938
10946,MrIsrael2015,44,10,50%,0.93,47 504
10946,QuickBen,32,10,50%,0.53,48 137
10946,brodge,38,10,50%,0.39,30 345
10946,FerretPewPew,280,6,50%,0.73,56 804
10946,KIWIGunns,66,11,50%,0.52,32 710
10946,CamoflaugeMan,28,10,50%,1.11,50 279
10946,RiverH,20,10,50%,1.15,78 496
10946,BBQ_Crab_Capn,50,11,50%,0.56,32 382
10946,Gatling762,134,8,50%,0.54,37 727
10946,Quarmok,18,12,50%,0.61,54 200
10946,Bionic7,22,10,50%,1.23,58 755
10946,W__A__R,360,6,50%,0.62,46 503
10946,ixovera,26,11,50%,0.92,50 332
10946,supergrunt2,20,11,50%,0.5,50 442
10946,Raelys,16,12,50%,0.62,57 023
10946,Saivarak,26,10,50%,0.73,48 260
10946,tyleralfrey,40,10,50%,0.25,42 901
10946,Wolf_Lxar,26,12,50%,0.5,39 388
10946,Zeoik,38,9,50%,1.11,84 799
10946,Umbra77,40,10,50%,0.55,51 688
10946,tibo001,30,11,50%,0.47,38 379
10946,walldo1,18,12,50%,0.33,28 574
10946,plinko333,34,12,50%,0.15,27 140
10946,ACENY,98,10,50%,0.31,40 680
10946,marinekid53,14,10,50%,0.64,39 065
10946,johnt69,18,10,50%,0.28,17 341
10946,Snottragg,30,12,50%,0.6,30 588
10946,Rulzz,14,11,50%,0.93,48 158
10946,manolox2,204,5,50%,0.66,57 818
10946,ICE77,14,11,50%,0.36,28 311
10946,BoomChakka,16,13,50%,0.69,40 151
10946,Tamatacsky,22,10,50%,0.95,63 314
10946,TheGill,36,10,50%,0.5,54 978
10946,DOA75,16,11,50%,0.81,61 760
10946,k55e5bd1,16,12,50%,0.62,49 373
10946,hayano,26,12,50%,0.81,51 135
10946,Frakken,82,10,50%,0.54,31 710
10946,Bronco40,28,10,50%,0.36,25 010
10946,Mr_McNasty_time,26,10,50%,0.5,33 581
10946,QMP47,24,11,50%,0.46,55 000
10946,9clock,100,8,50%,0.68,38 144
10946,crooksy1970,318,5,50%,0.72,51 503
10946,Sweaty_Kebab,32,10,50%,0.97,55 830
10946,SLingBlade22,16,12,50%,0.56,22 100
10946,BerbeckII,116,8,50%,0.68,45 745
10946,AnHelsing,48,9,50%,0.54,65 180
10946,jokerwild12345,18,11,50%,0.72,56 956
10946,Kreutzberg,78,8,50%,0.91,44 336
10946,CommanderX22,18,13,50%,0.83,85 709
10946,Josef_Vogt,14,15,50%,0.0,24 586
10946,clbeery,32,11,50%,0.72,59 187
10946,DefilerEmeritus,100,9,50%,0.36,43 074
10946,Citadel_Me_Harder_Daddi,14,11,50%,1.71,78 520
10946,Overlord_212,22,10,50%,0.59,54 941
10946,rogerleader,22,10,50%,0.55,38 580
10946,LavaIce,18,14,50%,0.72,49 171
10946,Otter103827,26,10,50%,0.73,58 582
10946,archanarch,24,12,50%,0.46,28 163
10946,Starkin,22,10,50%,0.91,64 879
10946,Sir0pAiN,82,10,50%,0.41,29 845
10946,sheldon60,16,11,50%,0.56,62 687
10946,XscalesX,38,11,50%,0.74,33 748
10946,SigfriedUnleashed,16,10,50%,0.69,67 998
10946,gabello,42,9,50%,0.74,52 120
10946,Kreeper01,14,13,50%,0.57,49 046
10946,CrossFireX,58,9,50%,0.69,49 824
10946,BiggieD61,18,10,50%,0.83,51 548
10946,FeralGangrel,20,13,50%,0.65,57 068
10946,WrinkledFleshFlaps,30,10,50%,0.77,56 218
10946,vianix2k,42,9,50%,0.6,48 100
10946,Lazer_Tracker,38,10,50%,0.55,44 398
10946,84exp,16,11,50%,0.81,50 793
10946,Deapthcharge,20,12,50%,0.25,24 839
10946,AdamasWrath,38,9,50%,1.03,63 332
10946,David235,20,10,50%,0.85,45 079
10946,armysyco,72,10,50%,0.53,36 997
10946,john_18966,14,10,50%,0.07,43 785
10946,presidentJFK35,24,10,50%,0.88,52 871
10946,stormdeath01,32,10,50%,0.66,59 023
10946,CHIEFoftheWATCH,26,11,50%,0.73,50 332
10946,QkeyGato,30,11,50%,0.6,45 240
10946,VivezLongtemps8Prospere,18,10,50%,0.89,44 186
10946,jas7755,50,9,50%,0.72,36 257
10946,eagle1301,20,13,50%,0.5,43 087
10946,Thaleous,14,14,50%,0.86,55 170
10946,DenzelWashington,66,9,50%,0.58,36 073
10946,olmanrvr,34,10,50%,0.62,54 636
10946,JonesLegacy,28,10,50%,0.54,50 723
10946,clt45,30,11,50%,0.63,45 785
10946,mgiddings,114,10,50%,0.66,42 051
10946,JungleCruise1911,22,10,50%,0.64,57 273
10946,The_Norseman,34,10,50%,0.71,49 774
10946,Billdabutcher,14,13,50%,0.57,51 954
10946,armoredshrike,22,11,50%,0.73,76 572
10946,ExtremeSituation,32,11,50%,0.34,14 967
10946,Function_129,32,8,50%,0.84,72 336
10946,warebeast,72,10,50%,0.42,32 599
10946,BDuval100,16,15,50%,0.19,24 641
10946,murphdogg187,168,6,50%,0.76,40 957
10946,glasgow3219,34,10,50%,0.59,46 245
10946,WBarrows,16,14,50%,0.62,61 234
10946,superiorcraft,20,10,50%,1.0,76 513
10946,CaptNClutch_,18,10,50%,0.83,57 019
10946,Elitespoon,20,10,50%,0.8,57 818
10946,Capt_Carmine,26,11,50%,0.62,58 838
10946,Gambino445,38,10,50%,0.53,34 209
10946,Silur,16,13,50%,0.81,67 350
10946,Strayman,18,10,50%,1.06,74 612
10946,sfaealex,18,12,50%,0.17,56 591
10946,Gator1833,20,9,50%,0.55,29 712
10946,winalden,30,11,50%,0.63,55 810
10946,Abrams6578,62,10,50%,0.95,63 510
10946,Forcekiller5,54,10,50%,0.56,45 421
10946,Mikal27,14,13,50%,0.57,45 842
10946,Grampa_,40,10,50%,0.52,52 616
10946,OsoTecK,22,11,50%,0.59,44 636
10946,diante,28,10,50%,0.89,75 003
10946,VHDrizzit,18,10,50%,1.11,52 734
10946,Dashthren,18,14,50%,0.33,29 611
10946,Shaggy_PWN,26,11,50%,0.85,64 122
10946,Shibnick,20,11,50%,0.6,46 801
10946,TholisVerrin,18,11,50%,0.72,43 778
10946,danieljakson,24,12,50%,0.58,46 689
10946,Zenbutcher,34,9,50%,0.68,31 742
10946,yakman97,16,11,50%,0.69,55 501
10946,bezerk805,22,12,50%,0.5,31 959
10946,jdsteeze,16,14,50%,0.19,21 638
10946,Grimoire_Rouge,220,6,50%,0.56,38 589
10946,Orv4,18,11,50%,0.28,50 350
10946,phriedone,46,10,50%,0.22,25 864
10946,Jerkulese,68,10,50%,0.94,68 675
10946,rams72,16,11,50%,0.56,46 546
10946,mantus37,26,11,50%,0.58,39 537
10946,Spawn_Gravy,74,10,50%,0.53,25 459
10946,midnight6911,14,14,50%,0.43,39 447
10946,killer595,24,10,50%,1.12,67 567
10946,vw220,16,12,50%,0.25,41 813
10946,Sakatsuki_Miyu,26,10,50%,0.62,50 368
10946,War___Daddy,70,9,50%,0.7,38 637
10946,modell89,70,8,50%,0.46,37 275
10946,WWSS,18,10,50%,0.83,66 739
10946,neppy_,22,10,50%,0.45,72 113
10946,jdfarmboy24,104,9,50%,0.36,27 764
10946,HeadsUp02,66,9,50%,0.77,64 587
10946,Buddmaniac,50,9,50%,0.52,24 281
10946,magooiffi,20,13,50%,0.65,48 486
10946,RainingSTEEL8,16,14,50%,0.88,65 203
10946,TREX198,204,5,50%,0.91,65 388
10946,ramonatank,28,10,50%,0.93,64 156
10946,jonnys63,22,11,50%,0.59,51 190
10946,30mm,32,10,50%,0.69,38 021
10946,ClaudioWar2,28,11,50%,0.57,49 107
10946,JJM64AR,30,12,50%,0.63,49 495
10946,junnob,96,10,50%,0.54,38 081
10946,SPQRLegionary,108,10,50%,0.56,51 477
10946,AntarcticMatt,16,10,50%,1.06,56 180
10946,gamebot6,28,10,50%,0.64,42 196
10946,borkborkbork69,88,9,50%,0.6,54 753
10946,poli79,16,10,50%,0.62,39 423
10946,therevolvingmonk,282,6,50%,0.73,53 767
10946,TheCorinthian,14,14,50%,0.5,34 115
10946,LeDud,24,11,50%,0.38,53 449
10946,Fuzzy_csl,20,10,50%,0.75,45 870
10946,CriticalM4ss,64,10,50%,0.45,41 946
10946,milow212,16,12,50%,0.44,34 622
10946,Darkcity815,22,11,50%,0.91,57 008
10946,Razor_Antilles,20,10,50%,0.3,57 916
10946,Ekrano,76,8,50%,0.68,61 027
10946,Kheg,18,10,50%,1.06,71 918
10946,M1Bull,38,10,50%,0.68,40 104
10946,Dasyogranma,126,7,50%,0.59,24 696
10946,Dep4472,48,11,50%,0.52,35 255
10946,dragon780,22,12,50%,0.91,47 584
10946,ice_dragon149,18,10,50%,0.67,55 148
10946,Jimmeaaaaaaaaaaaaa,332,6,50%,0.59,43 569
10946,TidalTwirl,104,9,50%,0.43,43 306
10946,Ahoundofhell,92,10,50%,0.72,59 782
10946,TheKaiserSose101,24,10,50%,1.12,80 648
10946,maxkazar,38,10,50%,0.42,38 020
10946,francois1,14,11,50%,0.29,31 073
10946,dust340man,22,9,50%,0.41,46 965
10946,DInoSuar01,30,9,50%,0.77,70 918
10946,TheRevanchist,56,10,50%,0.55,50 253
10946,madmacs,190,7,50%,0.53,34 107
10946,GenHellBound,30,12,50%,0.6,38 762
10946,Buoyhead,26,10,50%,0.42,23 833
10946,JetRebel,36,10,50%,0.53,37 338
10946,Redrazor_Original,16,13,50%,0.69,49 367
10946,thor442,108,9,50%,0.78,56 379
10946,airbornebarbarian,26,11,50%,1.0,52 872
10946,rmikich,46,10,50%,0.61,36 036
10946,Malit1,16,12,50%,0.56,59 931
10946,stublack90,14,11,50%,0.57,23 708
10946,Rufus868,28,10,50%,0.61,50 943
10946,Shotz0ny0u,66,9,50%,0.7,61 849
10946,CARRILLO2989_,14,14,50%,0.57,31 574
10946,cavalcanti,20,11,50%,0.65,52 224
10946,Jammer777,36,10,50%,0.28,39 866
10946,King_Neptune_1,28,12,50%,0.39,30 976
10946,Guppy_invader,96,10,50%,0.68,60 379
10946,gashaslegacy,44,9,50%,0.86,34 808
10946,LuckyKat,18,12,50%,1.11,62 918
10946,limeybato,40,11,50%,0.35,31 775
10946,eagleknife601,64,9,50%,0.48,48 632
10946,nyvet9296,16,11,50%,0.81,69 574
10946,Rogak,40,10,50%,0.65,35 903
10946,Thudpilotbmx,120,7,50%,0.82,53 053
10946,Nutn,16,10,50%,0.62,38 863
10946,studvanilla,14,14,50%,0.07,34 796
10946,Abraham55,16,11,50%,0.44,51 824
10946,finbio,32,9,50%,0.66,28 584
10946,Reinfart74,38,10,50%,0.66,63 337
10946,watsfordiner,16,11,50%,0.44,48 543
10946,VonBlitz,48,10,50%,0.58,45 417
10946,Aurora_7,18,12,50%,0.39,35 503
10946,wbfos,20,12,50%,0.7,30 911
10946,PoopDvill,14,12,50%,0.07,28 295
10946,1stMarshal,34,10,50%,0.56,51 566
10946,cardrack,56,10,50%,0.41,46 415
10946,mariovv45,32,10,50%,0.66,35 530
10946,Rolling_coffin_1,48,11,50%,0.38,32 765
10946,Kingtiger155,16,10,50%,1.12,53 245
10946,seabass810,26,12,50%,0.42,36 779
10946,wadma21,14,10,50%,0.93,60 981
10946,CantHitChit,44,9,50%,0.3,34 734
10946,Vanlar,16,15,50%,0.19,22 938
10946,Luminarium,14,12,50%,1.07,56 982
10946,STSStafford,26,11,50%,0.46,36 114
10946,LarryFLewis,18,12,50%,0.17,46 571
10946,Cdnblue,26,10,50%,0.42,34 434
10946,WolfHenkel,16,14,50%,0.62,44 127
10946,P_51D,16,10,50%,0.56,65 419
10946,wadma,18,13,50%,0.78,69 062
10946,itphux,42,11,50%,0.55,29 305
10946,bodizzle85,24,10,50%,0.83,67 023
10946,vandeconquistador,44,10,50%,0.36,23 962
10946,juanes9495,28,11,50%,0.71,53 986
10946,kurakensama,40,12,50%,0.38,40 572
10946,H_H_H,22,11,50%,0.59,59 448
10946,CASXCA,328,5,50%,0.62,55 035
10946,Hay_Lobos,38,10,50%,0.68,43 291
10946,BlackHawk_10,28,11,50%,0.96,75 013
10946,jcquiks,46,10,50%,0.54,53 533
10946,Burmeister_FL,40,10,50%,0.45,36 905
10946,isidroantonio,90,10,50%,0.36,35 582
10946,Glace_,42,9,50%,0.98,64 018
10946,Churero,18,11,50%,0.67,49 702
10946,Tarkelish,162,7,50%,0.62,39 116
10946,NFSRyanCooper,44,11,50%,0.61,56 253
10946,Abslom_Daak,34,9,50%,0.91,70 303
10946,Tigershark37_1,14,12,50%,0.93,60 565
10946,chimichocho,14,12,50%,1.0,76 249
10946,The_Narrat0r,32,11,50%,0.53,26 725
10946,mom6243,14,11,50%,0.21,23 637
10946,Bonglord_Bruza,18,11,50%,0.61,48 966
10946,The_Really_Good_Man,34,10,50%,0.56,31 697
10946,fernades71,20,11,50%,0.35,47 462
10946,Bal7a5ar,16,12,50%,0.44,43 579
10946,DNewly,118,7,50%,0.63,30 694
10946,_TheDesertFox__,46,9,50%,1.0,81 104
10946,IronOx17,20,11,50%,0.55,49 500
10946,Frausty,26,11,50%,0.35,26 338
10946,tar_zan,16,15,50%,1.0,56 068
10946,Salt_Water_Warrior,14,10,50%,0.79,81 614
10946,aldo1999,26,12,50%,0.5,32 020
10946,Zeurias,18,10,50%,1.06,80 817
10946,xAzazylx,22,12,50%,0.82,61 308
10946,DaBomb_303,16,14,50%,0.44,51 596
10946,suleiman71,48,9,50%,0.79,53 712
10946,BruceYD250,26,10,50%,1.12,62 149
10946,ColdBlood_dd,16,12,50%,1.0,72 836
10946,Queous,14,12,50%,0.43,52 103
10946,BUDDAHS_PARADISE,30,10,50%,0.47,31 244
10946,elm158050,26,10,50%,0.27,36 242
10946,Stk_ArcAngel,72,10,50%,0.56,47 148
10946,Sly_The_Guy,62,10,50%,0.76,53 162
10946,cevefer,52,10,50%,0.44,29 470
10946,CERBERUS_666,32,10,50%,0.66,50 061
10946,Fiasco_,18,11,50%,1.28,83 361
10946,iPheer,38,10,50%,0.79,30 514
10946,hammjamm_69,28,10,50%,0.61,44 494
10946,docrock8,22,11,50%,0.73,44 639
10946,DeltaSSgt,22,10,50%,1.09,68 337
10946,Mechagojira,64,11,50%,0.42,44 500
10946,Avatar__1,88,9,50%,0.53,37 679
10946,concave_pants,20,11,50%,0.6,41 632
10946,adri3R,88,10,50%,0.7,40 162
10946,GEORGESPATTONBERRY,24,10,50%,1.08,71 179
10946,Onlyblankz,14,14,50%,0.93,65 288
10946,nadawg4,14,11,50%,0.57,66 007
10946,ManateeKaiser,20,10,50%,1.2,85 161
10946,Rommel_7_iron,48,10,50%,0.29,27 574
10946,Admiral_Of_The_Fleet,16,12,50%,0.38,19 475
10946,KyletheTanker,14,13,50%,1.29,65 238
10946,bendak_2015,138,7,50%,0.8,48 035
10946,caza_15,40,11,50%,0.35,25 717
10946,Acedillahay,14,11,50%,0.79,65 280
10946,FireGods,36,10,50%,1.06,69 006
10946,ScribT,18,10,50%,0.78,39 790
10946,Code_Red_BP,24,10,50%,0.62,50 973
10946,StarFire2130,42,11,50%,0.45,36 709
10946,Crimson_Grimshine,44,10,50%,1.02,58 717
10946,Lego_gabriel,20,12,50%,0.45,46 635
10946,Hanor,30,10,50%,0.5,44 568
10946,Urgan1224,18,11,50%,0.56,54 549
10946,Spamandrice702,168,7,50%,0.59,30 829
10946,Leonhardt8965,14,10,50%,0.64,32 114
10946,JimD312,20,11,50%,1.05,75 258
10946,mmeetty,26,10,50%,0.81,60 600
10946,Domiel,40,9,50%,0.55,37 678
10946,Seratoki,14,14,50%,0.43,51 419
10946,goobergirl,42,11,50%,0.6,51 397
10946,lhott1,16,10,50%,0.56,66 169
10946,AbleViper,14,9,50%,1.0,81 912
10946,Metalus,26,10,50%,0.96,81 066
10946,Blackpoule22,144,8,50%,0.5,26 612
10946,furnokdorn,48,9,50%,0.6,53 923
10946,MMShaggyMM,42,10,50%,0.79,46 314
10946,jumbonav,52,11,50%,0.81,53 034
10946,codman123410,14,11,50%,0.5,54 661
10946,Waldo21warrior,20,11,50%,0.65,26 581
10946,BaoLong2018,310,1,50%,0.54,40 310
10946,OWMS,24,10,50%,1.33,78 710
10946,BarretRandel,34,10,50%,0.68,36 373
10946,jimmyjzh0712,24,10,50%,0.75,59 561
10946,Khizad_Haderack,28,10,50%,0.54,33 258
10946,PrinceHadrian,62,11,50%,0.69,51 271
10946,Gardie,20,10,50%,0.9,54 901
10946,Frostlight,34,11,50%,0.68,45 061
10946,GeneralDallas,28,10,50%,0.57,52 359
10946,kitty_cat_swag,16,10,50%,1.12,68 399
10946,Helstrem,22,11,50%,0.77,68 273
10946,KIRK_007,152,6,50%,0.82,46 655
10946,Aurelonni,20,10,50%,1.2,63 739
10946,Gman1824,20,11,50%,1.1,82 709
10946,what34rebel,16,12,50%,1.0,37 411
10946,captainmaster316,42,10,50%,0.71,44 340
10946,AekoldHelbrass,14,10,50%,0.71,59 432
10946,Hyperion728,22,11,50%,0.86,40 252
10946,HollyMolly,20,12,50%,0.9,75 228
10946,Captain_Shepard,50,9,50%,0.66,44 949
10946,javachattz,20,10,50%,1.15,39 972
10946,TeeDee87,16,10,50%,0.75,70 066
10946,Cereberus99,20,10,50%,0.7,57 995
10946,ThomSirveaux,20,10,50%,0.7,39 386
10946,M1sT3rK,92,8,50%,0.82,57 537
10946,kremermela,20,10,50%,0.75,65 799
10946,jvr_srr,14,11,50%,0.93,74 724
10946,AbeLincolnTowncar,36,10,50%,0.78,60 855
10946,Gear_Jamer,14,14,50%,0.57,46 875
10946,TRIDENTCORSAIR,26,12,50%,0.42,29 096
10946,Gramzon_the_Dragon,44,10,50%,0.8,51 260
10946,midcoffeepoop,34,10,50%,0.94,76 783
10946,D00C,34,10,50%,0.56,54 518
10946,Apexian,16,10,50%,0.94,76 390
10946,Palpatine69,38,10,50%,0.79,51 043
10946,Tx_Ag,14,10,50%,0.79,70 854
10946,tacman1040,24,11,50%,0.67,39 436
10946,Beldarean,36,12,50%,0.61,34 234
10946,FJ4272,14,10,50%,1.0,71 728
10946,StrivetoVictory,18,10,50%,0.72,66 808
10946,Kmai135246,26,10,50%,1.12,76 104
10946,Ademar20,18,10,50%,0.61,73 595
10946,OrOls,42,10,50%,0.79,54 187
10946,nutontheweb76,106,9,50%,0.52,54 068
10946,Macrom3678,46,10,50%,0.57,49 492
10946,olipilo12,104,9,50%,0.48,37 845
10946,pulled_porkies,14,10,50%,0.86,60 230
10946,amokfuto007,38,10,50%,0.74,43 552
10946,Snaketigreaguila,108,7,50%,0.81,57 388
10946,NyShooter,24,11,50%,0.88,67 158
10946,Richard_Castle,86,9,50%,0.48,32 796
10946,Blast_First,24,11,50%,0.29,49 432
10946,TheKillerMEOW,44,9,50%,0.73,69 888
10946,JoelRS1000,16,11,50%,0.44,53 567
10946,jcp24,50,10,50%,0.5,50 983
10946,Aged_Beef,30,9,50%,0.93,67 154
10946,TheOnlyPoseidon,24,10,50%,0.88,66 014
10946,syraku,42,10,50%,1.07,71 537
10946,R3LIC47,26,14,50%,0.08,39 805
10946,iron_crest,36,10,50%,0.47,32 093
10946,Peppa_Chan_v3v,70,10,50%,0.5,40 223
10946,mleczkomatik,46,10,50%,0.57,48 892
10946,ChrisWally,26,11,50%,0.27,30 343
10946,AtMan47,36,11,50%,0.33,14 647
10946,Inferno1_1,22,9,50%,0.95,89 752
10946,NANDO_DFS_BR,34,10,50%,0.91,69 398
10946,Archon529,44,10,50%,0.84,68 887
10946,Urzatron,14,11,50%,0.93,40 994
10946,LeManBr,98,6,50%,0.67,37 686
10946,Wedgehead_1,18,11,50%,0.39,31 664
10946,SWIFTY_WINS,22,10,50%,1.0,73 598
10946,CodeAldnoah,14,11,50%,0.43,49 680
10946,FloatDriver,22,10,50%,0.77,42 701
10946,Jagged_Spire,20,10,50%,0.8,65 750
10946,ReeseAdair,28,11,50%,0.61,58 696
10946,malcontent_70,22,10,50%,0.5,56 421
10946,White__Rook,80,8,50%,0.61,25 068
10946,sailorfritz,102,9,50%,0.53,39 284
10946,Snikt67,54,10,50%,0.46,36 795
10946,jerry658,34,10,50%,0.5,42 303
10946,Pandemaniac,16,10,50%,1.38,54 408
10946,Capitan_Incognito,18,11,50%,0.67,70 051
10946,duds_Souza,104,8,50%,0.59,42 677
10946,ttrib,20,10,50%,0.45,35 292
10946,GatorWally_1,34,12,50%,0.65,39 086
10946,Faperino,26,11,50%,0.5,56 629
10946,LilAngryCloud,14,12,50%,1.07,74 402
10946,shay6,70,10,50%,0.46,28 212
10946,namecannotbeblank,20,11,50%,0.75,68 566
10946,DD980Moose,24,12,50%,0.25,36 591
10946,segas_ardil,24,11,50%,0.33,46 211
10946,EwokPoacher,26,10,50%,0.58,48 503
10946,Boss3021_defender,26,10,50%,0.77,56 045
10946,FryGuy3,16,10,50%,1.31,56 267
10946,M_113,16,11,50%,0.5,37 393
