,Battles,Winrate,PR,Avg.frags,Avg.damage
734,52,51.92,2300,1.23,88515
734,195,61.03,2300,1.35,81901
737,188,48.4,2298,1.3,77976
737,177,58.76,2298,1.17,81035
739,40,62.5,2296,1.52,73848
740,118,44.07,2295,1.01,85563
741,53,47.17,2294,1.09,93620
742,341,55.72,2293,1.49,80982
743,116,56.03,2292,1.18,86040
744,143,62.24,2290,1.26,79438
744,64,53.13,2290,0.92,77372
746,120,47.5,2289,1.35,87084
746,95,51.58,2289,1.54,81723
746,178,56.74,2289,1.09,83420
749,105,53.33,2288,1.12,75552
749,47,59.57,2288,1.3,79798
751,51,52.94,2287,1.06,75515
751,152,55.92,2287,1.38,82628
753,40,57.5,2285,1.55,71419
754,58,56.9,2284,1.14,87599
755,83,57.83,2283,1.42,80738
756,70,48.57,2282,1.46,82659
756,43,58.14,2282,1.3,83817
758,55,54.55,2280,1.13,74684
759,153,57.52,2278,1.35,80357
760,48,43.75,2277,1.06,78864
760,47,65.96,2277,1.4,76743
762,145,57.93,2276,1.23,82192
762,69,60.87,2276,1.42,76776
764,195,53.33,2274,1.27,85119
765,85,54.12,2273,1.24,84509
765,81,46.91,2273,0.98,79131
767,55,56.36,2270,1.44,80674
768,122,59.02,2266,1.16,74837
768,57,45.61,2266,1.25,87933
770,65,61.54,2265,1.23,69118
770,58,55.17,2265,1.0,84195
772,136,55.88,2263,1.2,85469
