,Battles,Winrate,PR,Avg.frags,Avg.damage
573,156,55.13,1601,0.97,71646
576,94,50,1600,0.93,72999
577,48,56.25,1599,1.04,69373
577,48,43.75,1599,0.67,80896
579,66,53.03,1598,1.03,68974
580,83,55.42,1597,0.83,71860
580,52,65.38,1597,1.0,61376
580,51,58.82,1597,1.18,72564
580,100,56,1597,0.98,67801
580,55,58.18,1597,1.16,70678
585,40,40,1596,1.3,69648
585,64,53.13,1596,1.12,64743
585,44,56.82,1596,1.48,61709
585,95,56.84,1596,1.17,62117
589,42,54.76,1594,0.76,78023
589,54,61.11,1594,1.09,67771
591,112,50.89,1593,1.1,67811
591,80,50,1593,1.01,68881
591,76,46.05,1593,1.0,72905
591,110,52.73,1593,1.09,67164
595,103,50.49,1591,1.07,66958
595,63,55.56,1591,1.0,77449
597,103,53.4,1588,0.99,66857
598,61,60.66,1586,1.02,62824
598,78,58.97,1586,0.97,66218
598,300,52.67,1586,1.06,65782
601,122,53.28,1585,1.13,63973
601,104,55.77,1585,1.02,66593
601,47,44.68,1585,1.34,64410
604,41,56.1,1584,1.05,64193
604,51,60.78,1584,0.73,70905
604,66,54.55,1584,0.83,71607
604,66,51.52,1584,1.03,68725
608,65,49.23,1583,1.18,66931
608,61,50.82,1583,0.85,70743
608,83,57.83,1583,0.9,67138
608,52,59.62,1583,1.19,69401
608,81,53.09,1583,0.88,81222
608,75,52,1583,1.15,64353
614,67,43.28,1581,0.99,71632
614,74,47.3,1581,1.2,66884
616,123,52.03,1580,1.05,65957
616,62,59.68,1580,1.15,61053
618,88,52.27,1579,1.19,64454
618,104,52.88,1579,1.31,71218
618,55,58.18,1579,1.11,63275
621,42,57.14,1576,1.14,71763
621,79,58.23,1576,1.16,62650
623,48,47.92,1575,1.12,73561
624,62,59.68,1574,0.81,67262
625,82,51.22,1573,1.16,70888
625,65,50.77,1573,1.05,67993
625,56,57.14,1573,1.12,63459
628,86,61.63,1572,1.06,60937
629,54,51.85,1571,1.06,66355
630,76,53.95,1570,0.91,67799
631,45,48.89,1569,1.07,67645
