,Battles,Winrate,PR,Avg.frags,Avg.damage
674,86,54.65,1501,0.88,100639
674,90,57.78,1501,1.01,95670
674,107,57.01,1501,1.07,93474
677,94,52.13,1499,1.23,92118
677,267,65.54,1499,1.14,86573
679,331,49.85,1497,1.11,96997
679,105,58.1,1497,1.09,92458
681,84,57.14,1496,1.23,89519
682,91,53.85,1495,1.23,92749
683,455,53.85,1494,1.45,85581
684,163,53.37,1491,1.21,91187
684,637,51.02,1491,1.06,96826
684,103,48.54,1491,1.01,105498
684,86,51.16,1491,0.92,102944
688,89,51.69,1490,1.07,96786
688,91,53.85,1490,1.16,92773
690,104,52.88,1489,1.25,90749
691,94,53.19,1488,0.98,98004
691,100,55,1488,0.95,97567
693,84,59.52,1486,1.13,89984
693,127,51.18,1486,1.0,98726
695,355,50.99,1485,1.08,96795
695,92,47.83,1485,1.04,100535
697,82,60.98,1484,1.62,115431
698,122,59.02,1481,1.18,88425
698,121,47.93,1481,1.08,97858
700,99,47.47,1480,0.84,107012
701,109,58.72,1479,1.3,85032
702,603,55.89,1478,1.09,91545
703,166,54.22,1477,1.05,95461
704,278,47.12,1476,1.23,94342
705,214,51.4,1475,1.0,97762
705,100,55,1475,1.06,92772
707,141,59.57,1474,1.22,85942
708,206,49.51,1473,1.22,94765
709,137,60.58,1472,1.04,89820
709,127,43.31,1472,1.06,101734
709,132,51.52,1472,1.23,91640
712,315,57.46,1471,1.29,85844
713,156,59.62,1468,1.06,89882
714,93,50.54,1466,0.94,98947
715,107,62.62,1465,1.24,82744
715,123,52.85,1465,1.18,92715
717,112,48.21,1462,1.2,93985
717,183,56.83,1462,1.23,86751
719,193,56.48,1459,1.05,90866
719,103,60.19,1459,1.07,90004
719,308,51.95,1459,1.05,95283
722,277,56.32,1457,1.44,109050
723,121,56.2,1456,1.1,90359
723,218,53.67,1456,1.15,89995
725,178,52.81,1453,0.96,96755
726,105,57.14,1452,1.2,87131
727,148,60.81,1451,1.09,86119
728,92,53.26,1450,0.93,95980
729,83,43.37,1449,0.87,105954
730,136,50,1448,1.22,90826
731,160,56.88,1447,1.13,88044
732,104,50,1446,0.93,99168
732,105,58.1,1446,0.95,92183
734,204,53.92,1445,1.03,93439
735,115,53.04,1444,1.0,93862
735,342,53.22,1444,1.11,90939
737,169,56.8,1443,1.24,85244
737,296,50.68,1443,1.08,94395
737,263,51.71,1443,1.1,93284
740,163,55.83,1442,1.29,83907
740,118,44.07,1442,1.22,96061
742,97,39.18,1441,1.14,101554
742,243,52.26,1441,1.17,90600
742,232,52.16,1441,1.19,89823
742,151,55.63,1441,1.15,88237
742,149,52.35,1441,1.13,91096
747,173,58.38,1440,1.19,86531
748,95,55.79,1439,1.15,88504
748,158,53.8,1439,1.24,86375
748,116,55.17,1439,1.25,85964
748,183,48.09,1439,0.91,99288
752,108,45.37,1438,0.89,103101
752,82,54.88,1438,1.06,90235
754,102,57.84,1436,1.31,82439
755,150,52,1434,1.03,93159
756,194,56.7,1432,0.97,90969
757,136,49.26,1431,1.13,93169
758,212,57.08,1429,1.06,88492
758,111,59.46,1429,1.02,88197
760,80,62.5,1426,1.24,80260
761,118,44.92,1424,1.03,98245
762,91,53.85,1423,1.09,89762
762,100,61,1423,1.04,85273
764,108,57.41,1421,1.16,85137
765,132,55.3,1420,1.05,89069
766,102,60.78,1417,1.03,85420
767,100,54,1415,1.12,88891
768,177,52.54,1413,1.12,88931
769,134,48.51,1411,1.1,91910
770,103,60.19,1409,0.97,88454
771,119,53.78,1407,0.99,95452
